"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmanyl-PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T2Ketene&CH3&HCO3","NL_T2RCOOH&CH3&HCO3","NL_T2RCOOH_Choline_HCO3*","GlyceroPC_NLCH3&H2O","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","RT at Max Intensity","Plasmanyl-PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T2Ketene&CH3&HCO3","NL_T2RCOOH&CH3&HCO3","NL_T2RCOOH_Choline_HCO3*","GlyceroPC_NLCH3&H2O","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Number of Scans","Plasmanyl-PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T2Ketene&CH3&HCO3","NL_T2RCOOH&CH3&HCO3","NL_T2RCOOH_Choline_HCO3*","GlyceroPC_NLCH3&H2O","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Max Intensity","Plasmanyl-PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T2Ketene&CH3&HCO3","NL_T2RCOOH&CH3&HCO3","NL_T2RCOOH_Choline_HCO3*","GlyceroPC_NLCH3&H2O","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Average m/z","Plasmanyl-PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T2Ketene&CH3&HCO3","NL_T2RCOOH&CH3&HCO3","NL_T2RCOOH_Choline_HCO3*","GlyceroPC_NLCH3&H2O","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmanyl-PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T2Ketene&CH3&HCO3","NL_T2RCOOH&CH3&HCO3","NL_T2RCOOH_Choline_HCO3*","GlyceroPC_NLCH3&H2O","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment"
"","Plasmanyl-PC(O-24:1/22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.9836742424242","11.2836742424242","1163","","Plasmanyl-PC(O-24:1/22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.9836742424242","11.2836742424242","1163","","Plasmanyl-PC(O-24:1/22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.9836742424242","11.2836742424242","1163","","Plasmanyl-PC(O-24:1/22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.9836742424242","11.2836742424242","1163","","Plasmanyl-PC(O-24:1/22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.9836742424242","11.2836742424242","1163","","Plasmanyl-PC(O-24:1/22:3)+HCO2","952.73772","892.71658","821.64308","576.43991","558.42935","487.35586","224.06881","333.27995","168.04314","152.99586","96.96964","78.95852","10.9836742424242","11.2836742424242","1163"
"","Plasmanyl-PC(O-24:1/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"12.8377545454545","13.1377545454545","646","","Plasmanyl-PC(O-24:1/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"12.8377545454545","13.1377545454545","646","","Plasmanyl-PC(O-24:1/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"12.8377545454545","13.1377545454545","646","","Plasmanyl-PC(O-24:1/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"12.8377545454545","13.1377545454545","646","","Plasmanyl-PC(O-24:1/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"12.8377545454545","13.1377545454545","646","","Plasmanyl-PC(O-24:1/24:1)+HCO2","984.80032","924.77918","853.70568","576.43991","558.42935","487.35586","224.06881","365.34255","168.04314","152.99586","96.96964","78.95852","12.8377545454545","13.1377545454545","646"
"","Plasmanyl-PC(O-24:2/10:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"7.64452121212121","7.94452121212121","1776","","Plasmanyl-PC(O-24:2/10:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"7.64452121212121","7.94452121212121","1776","","Plasmanyl-PC(O-24:2/10:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"7.64452121212121","7.94452121212121","1776","","Plasmanyl-PC(O-24:2/10:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"7.64452121212121","7.94452121212121","1776","","Plasmanyl-PC(O-24:2/10:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"7.64452121212121","7.94452121212121","1776","","Plasmanyl-PC(O-24:2/10:0)+HCO2","788.58122","728.56008","657.48658","574.42431","556.41375","485.34026","224.06881","171.13905","168.04314","152.99586","96.96964","78.95852","7.64452121212121","7.94452121212121","1776"
"","Plasmanyl-PC(O-24:2/10:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"6.91709848484848","7.21709848484848","3363","","Plasmanyl-PC(O-24:2/10:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"6.91709848484848","7.21709848484848","3363","","Plasmanyl-PC(O-24:2/10:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"6.91709848484848","7.21709848484848","3363","","Plasmanyl-PC(O-24:2/10:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"6.91709848484848","7.21709848484848","3363","","Plasmanyl-PC(O-24:2/10:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"6.91709848484848","7.21709848484848","3363","","Plasmanyl-PC(O-24:2/10:0)+HCO2","788.58122","728.56008","657.48658","574.42431","556.41375","485.34026","224.06881","171.13905","168.04314","152.99586","96.96964","78.95852","6.91709848484848","7.21709848484848","3363"
"","Plasmanyl-PC(O-24:2/12:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.07845303030303","8.37845303030303","1249","","Plasmanyl-PC(O-24:2/12:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.07845303030303","8.37845303030303","1249","","Plasmanyl-PC(O-24:2/12:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.07845303030303","8.37845303030303","1249","","Plasmanyl-PC(O-24:2/12:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.07845303030303","8.37845303030303","1249","","Plasmanyl-PC(O-24:2/12:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.07845303030303","8.37845303030303","1249","","Plasmanyl-PC(O-24:2/12:0)+HCO2","816.61252","756.59138","685.51788","574.42431","556.41375","485.34026","224.06881","199.17035","168.04314","152.99586","96.96964","78.95852","8.07845303030303","8.37845303030303","1249"
"","Plasmanyl-PC(O-24:2/16:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.0408272727273","10.3408272727273","1928","","Plasmanyl-PC(O-24:2/16:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.0408272727273","10.3408272727273","1928","","Plasmanyl-PC(O-24:2/16:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.0408272727273","10.3408272727273","1928","","Plasmanyl-PC(O-24:2/16:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.0408272727273","10.3408272727273","1928","","Plasmanyl-PC(O-24:2/16:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.0408272727273","10.3408272727273","1928","","Plasmanyl-PC(O-24:2/16:0)+HCO2","872.67512","812.65398","741.58048","574.42431","556.41375","485.34026","224.06881","255.23295","168.04314","152.99586","96.96964","78.95852","10.0408272727273","10.3408272727273","1928"
"","Plasmanyl-PC(O-24:2/18:0)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"10.8310590909091","11.1310590909091","437","","Plasmanyl-PC(O-24:2/18:0)+HCO2",10.99138,0,0,0,0,0,0,0,0,0,0,0,"10.8310590909091","11.1310590909091","437","","Plasmanyl-PC(O-24:2/18:0)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"10.8310590909091","11.1310590909091","437","","Plasmanyl-PC(O-24:2/18:0)+HCO2",89225.81,0,0,0,0,0,0,0,0,0,0,0,"10.8310590909091","11.1310590909091","437","","Plasmanyl-PC(O-24:2/18:0)+HCO2",900.7072,0,0,0,0,0,0,0,0,0,0,0,"10.8310590909091","11.1310590909091","437","","Plasmanyl-PC(O-24:2/18:0)+HCO2","900.70642","840.68528","769.61178","574.42431","556.41375","485.34026","224.06881","283.26425","168.04314","152.99586","96.96964","78.95852","10.8310590909091","11.1310590909091","437"
"","Plasmanyl-PC(O-24:2/18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.981996969697","10.281996969697","3132","","Plasmanyl-PC(O-24:2/18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.981996969697","10.281996969697","3132","","Plasmanyl-PC(O-24:2/18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.981996969697","10.281996969697","3132","","Plasmanyl-PC(O-24:2/18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.981996969697","10.281996969697","3132","","Plasmanyl-PC(O-24:2/18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.981996969697","10.281996969697","3132","","Plasmanyl-PC(O-24:2/18:1)+HCO2","898.69082","838.66968","767.59618","574.42431","556.41375","485.34026","224.06881","281.24865","168.04314","152.99586","96.96964","78.95852","9.981996969697","10.281996969697","3132"
"","Plasmanyl-PC(O-24:2/18:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.8984333333333","10.1984333333333","1162","","Plasmanyl-PC(O-24:2/18:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.8984333333333","10.1984333333333","1162","","Plasmanyl-PC(O-24:2/18:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.8984333333333","10.1984333333333","1162","","Plasmanyl-PC(O-24:2/18:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.8984333333333","10.1984333333333","1162","","Plasmanyl-PC(O-24:2/18:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.8984333333333","10.1984333333333","1162","","Plasmanyl-PC(O-24:2/18:2)+HCO2","896.67512","836.65398","765.58048","574.42431","556.41375","485.34026","224.06881","279.23295","168.04314","152.99586","96.96964","78.95852","9.8984333333333","10.1984333333333","1162"
"","Plasmanyl-PC(O-24:2/18:3)+HCO2",0,1,0,0,0,0,0,0,0,0,0,0,"8.872","9.172","736","","Plasmanyl-PC(O-24:2/18:3)+HCO2",0,9.047699,0,0,0,0,0,0,0,0,0,0,"8.872","9.172","736","","Plasmanyl-PC(O-24:2/18:3)+HCO2",0,1,0,0,0,0,0,0,0,0,0,0,"8.872","9.172","736","","Plasmanyl-PC(O-24:2/18:3)+HCO2",0,30242.2,0,0,0,0,0,0,0,0,0,0,"8.872","9.172","736","","Plasmanyl-PC(O-24:2/18:3)+HCO2",0,834.6392,0,0,0,0,0,0,0,0,0,0,"8.872","9.172","736","","Plasmanyl-PC(O-24:2/18:3)+HCO2","894.65952","834.63838","763.56488","574.42431","556.41375","485.34026","224.06881","277.21735","168.04314","152.99586","96.96964","78.95852","8.872","9.172","736"
"","Plasmanyl-PC(O-24:2/20:0)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"11.5616484848485","11.8616484848485","566","","Plasmanyl-PC(O-24:2/20:0)+HCO2",11.7246,0,0,0,0,0,0,0,0,0,0,0,"11.5616484848485","11.8616484848485","566","","Plasmanyl-PC(O-24:2/20:0)+HCO2",3,0,0,0,0,0,0,0,0,0,0,0,"11.5616484848485","11.8616484848485","566","","Plasmanyl-PC(O-24:2/20:0)+HCO2",78810.7,0,0,0,0,0,0,0,0,0,0,0,"11.5616484848485","11.8616484848485","566","","Plasmanyl-PC(O-24:2/20:0)+HCO2",928.739066666667,0,0,0,0,0,0,0,0,0,0,0,"11.5616484848485","11.8616484848485","566","","Plasmanyl-PC(O-24:2/20:0)+HCO2","928.73772","868.71658","797.64308","574.42431","556.41375","485.34026","224.06881","311.29555","168.04314","152.99586","96.96964","78.95852","11.5616484848485","11.8616484848485","566"
"","Plasmanyl-PC(O-24:2/20:1)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"10.8996045454545","11.1996045454545","533","","Plasmanyl-PC(O-24:2/20:1)+HCO2",11.06014,0,0,0,0,0,0,0,0,0,0,0,"10.8996045454545","11.1996045454545","533","","Plasmanyl-PC(O-24:2/20:1)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"10.8996045454545","11.1996045454545","533","","Plasmanyl-PC(O-24:2/20:1)+HCO2",96999.49,0,0,0,0,0,0,0,0,0,0,0,"10.8996045454545","11.1996045454545","533","","Plasmanyl-PC(O-24:2/20:1)+HCO2",926.7229,0,0,0,0,0,0,0,0,0,0,0,"10.8996045454545","11.1996045454545","533","","Plasmanyl-PC(O-24:2/20:1)+HCO2","926.72212","866.70098","795.62748","574.42431","556.41375","485.34026","224.06881","309.27995","168.04314","152.99586","96.96964","78.95852","10.8996045454545","11.1996045454545","533"
"","Plasmanyl-PC(O-24:2/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.2934121212121","10.5934121212121","867","","Plasmanyl-PC(O-24:2/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.2934121212121","10.5934121212121","867","","Plasmanyl-PC(O-24:2/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.2934121212121","10.5934121212121","867","","Plasmanyl-PC(O-24:2/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.2934121212121","10.5934121212121","867","","Plasmanyl-PC(O-24:2/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.2934121212121","10.5934121212121","867","","Plasmanyl-PC(O-24:2/20:2)+HCO2","924.70642","864.68528","793.61178","574.42431","556.41375","485.34026","224.06881","307.26425","168.04314","152.99586","96.96964","78.95852","10.2934121212121","10.5934121212121","867"
"","Plasmanyl-PC(O-24:2/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.7729","11.0729","3385","","Plasmanyl-PC(O-24:2/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.7729","11.0729","3385","","Plasmanyl-PC(O-24:2/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.7729","11.0729","3385","","Plasmanyl-PC(O-24:2/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.7729","11.0729","3385","","Plasmanyl-PC(O-24:2/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.7729","11.0729","3385","","Plasmanyl-PC(O-24:2/20:2)+HCO2","924.70642","864.68528","793.61178","574.42431","556.41375","485.34026","224.06881","307.26425","168.04314","152.99586","96.96964","78.95852","10.7729","11.0729","3385"
"","Plasmanyl-PC(O-24:2/20:3)+HCO2",1,1,0,0,0,0,0,0,0,0,0,0,"9.81250454545454","10.1125045454545","496","","Plasmanyl-PC(O-24:2/20:3)+HCO2",10.00137,10.00137,0,0,0,0,0,0,0,0,0,0,"9.81250454545454","10.1125045454545","496","","Plasmanyl-PC(O-24:2/20:3)+HCO2",1,1,0,0,0,0,0,0,0,0,0,0,"9.81250454545454","10.1125045454545","496","","Plasmanyl-PC(O-24:2/20:3)+HCO2",5228.443,59394.56,0,0,0,0,0,0,0,0,0,0,"9.81250454545454","10.1125045454545","496","","Plasmanyl-PC(O-24:2/20:3)+HCO2",922.6924,862.6708,0,0,0,0,0,0,0,0,0,0,"9.81250454545454","10.1125045454545","496","","Plasmanyl-PC(O-24:2/20:3)+HCO2","922.69082","862.66968","791.59618","574.42431","556.41375","485.34026","224.06881","305.24865","168.04314","152.99586","96.96964","78.95852","9.81250454545454","10.1125045454545","496"
"","Plasmanyl-PC(O-24:2/20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.99442727272727","9.29442727272727","951","","Plasmanyl-PC(O-24:2/20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.99442727272727","9.29442727272727","951","","Plasmanyl-PC(O-24:2/20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.99442727272727","9.29442727272727","951","","Plasmanyl-PC(O-24:2/20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.99442727272727","9.29442727272727","951","","Plasmanyl-PC(O-24:2/20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"8.99442727272727","9.29442727272727","951","","Plasmanyl-PC(O-24:2/20:4)+HCO2","920.67512","860.65398","789.58048","574.42431","556.41375","485.34026","224.06881","303.23295","168.04314","152.99586","96.96964","78.95852","8.99442727272727","9.29442727272727","951"
"","Plasmanyl-PC(O-24:2/20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.65476060606061","9.95476060606061","1746","","Plasmanyl-PC(O-24:2/20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.65476060606061","9.95476060606061","1746","","Plasmanyl-PC(O-24:2/20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.65476060606061","9.95476060606061","1746","","Plasmanyl-PC(O-24:2/20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.65476060606061","9.95476060606061","1746","","Plasmanyl-PC(O-24:2/20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"9.65476060606061","9.95476060606061","1746","","Plasmanyl-PC(O-24:2/20:4)+HCO2","920.67512","860.65398","789.58048","574.42431","556.41375","485.34026","224.06881","303.23295","168.04314","152.99586","96.96964","78.95852","9.65476060606061","9.95476060606061","1746"
"","Plasmanyl-PC(O-24:2/22:0)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"12.2113787878788","12.5113787878788","291","","Plasmanyl-PC(O-24:2/22:0)+HCO2",12.3625,0,0,0,0,0,0,0,0,0,0,0,"12.2113787878788","12.5113787878788","291","","Plasmanyl-PC(O-24:2/22:0)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"12.2113787878788","12.5113787878788","291","","Plasmanyl-PC(O-24:2/22:0)+HCO2",234231.3,0,0,0,0,0,0,0,0,0,0,0,"12.2113787878788","12.5113787878788","291","","Plasmanyl-PC(O-24:2/22:0)+HCO2",956.7698,0,0,0,0,0,0,0,0,0,0,0,"12.2113787878788","12.5113787878788","291","","Plasmanyl-PC(O-24:2/22:0)+HCO2","956.76902","896.74788","825.67438","574.42431","556.41375","485.34026","224.06881","339.32685","168.04314","152.99586","96.96964","78.95852","12.2113787878788","12.5113787878788","291"
"","Plasmanyl-PC(O-24:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"11.5947909090909","11.8947909090909","1526","","Plasmanyl-PC(O-24:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"11.5947909090909","11.8947909090909","1526","","Plasmanyl-PC(O-24:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"11.5947909090909","11.8947909090909","1526","","Plasmanyl-PC(O-24:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"11.5947909090909","11.8947909090909","1526","","Plasmanyl-PC(O-24:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"11.5947909090909","11.8947909090909","1526","","Plasmanyl-PC(O-24:2/22:1)+HCO2","954.75342","894.73228","823.65878","574.42431","556.41375","485.34026","224.06881","337.31125","168.04314","152.99586","96.96964","78.95852","11.5947909090909","11.8947909090909","1526"
"","Plasmanyl-PC(O-24:2/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.9836742424242","11.2836742424242","1163","","Plasmanyl-PC(O-24:2/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.9836742424242","11.2836742424242","1163","","Plasmanyl-PC(O-24:2/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.9836742424242","11.2836742424242","1163","","Plasmanyl-PC(O-24:2/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.9836742424242","11.2836742424242","1163","","Plasmanyl-PC(O-24:2/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"10.9836742424242","11.2836742424242","1163","","Plasmanyl-PC(O-24:2/22:2)+HCO2","952.73772","892.71658","821.64308","574.42431","556.41375","485.34026","224.06881","335.29555","168.04314","152.99586","96.96964","78.95852","10.9836742424242","11.2836742424242","1163"
"","Plasmanyl-PC(O-24:2/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"12.8377545454545","13.1377545454545","646","","Plasmanyl-PC(O-24:2/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"12.8377545454545","13.1377545454545","646","","Plasmanyl-PC(O-24:2/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"12.8377545454545","13.1377545454545","646","","Plasmanyl-PC(O-24:2/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"12.8377545454545","13.1377545454545","646","","Plasmanyl-PC(O-24:2/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,"12.8377545454545","13.1377545454545","646","","Plasmanyl-PC(O-24:2/24:0)+HCO2","984.80032","924.77918","853.70568","574.42431","556.41375","485.34026","224.06881","367.35815","168.04314","152.99586","96.96964","78.95852","12.8377545454545","13.1377545454545","646"
"","Plasmanyl-PC(O-24:2/24:1)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,"12.2717757575758","12.5717757575758","302","","Plasmanyl-PC(O-24:2/24:1)+HCO2",12.36772,0,0,0,0,0,0,0,0,12.36772,0,0,"12.2717757575758","12.5717757575758","302","","Plasmanyl-PC(O-24:2/24:1)+HCO2",2,0,0,0,0,0,0,0,0,1,0,0,"12.2717757575758","12.5717757575758","302","","Plasmanyl-PC(O-24:2/24:1)+HCO2",136480.5,0,0,0,0,0,0,0,0,786.8246,0,0,"12.2717757575758","12.5717757575758","302","","Plasmanyl-PC(O-24:2/24:1)+HCO2",982.7852,0,0,0,0,0,0,0,0,152.9959,0,0,"12.2717757575758","12.5717757575758","302","","Plasmanyl-PC(O-24:2/24:1)+HCO2","982.78472","922.76358","851.69008","574.42431","556.41375","485.34026","224.06881","365.34255","168.04314","152.99586","96.96964","78.95852","12.2717757575758","12.5717757575758","302"
